username,post_id,caption,comments_text,likes,comments_count,timestamp,post_date,is_video,has_multiple_media,video_duration,video_view_count,hashtags,hashtag_count,mentions,mention_count,url_count,caption_length,comments_length,total_engagement
cristiano_posts,DO1mwnBgCRV,3 wins in 3 games. We want more! 💪🔥,پنالدو پنالدو @elittegelos سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده 🐐 Ronaldo I love you you are cool you are cool with your family ❤️ Ronaldo has become a Muslim 👑 🛑🛑🛑 فوری و مهم| غیرحضوری شدن مقاطع تحصیلی آموزش و پرورش روز شنبه ۸ آذرماه در اصفهان و چند شهرستان 🔹مدیرکل مدیریت بحران استانداری اصفهان :هشتم آذرماه، آموزش در تمام مقاطع تحصیلی آموزش و پرورش و در نواحی شش گانه شهر اصفهان و مناطق آموزش و پرورش در شهرستان‌های فلاورجان، نجف‌آباد، خمینی‌شهر، شاهین شهر، برخوار، مبارکه و لنجان و شهر سجزی به صورت غیرحضوری برگزار خواهد شد. 🔹همچنین مهدهای کودک، پیش دبستانی و مدارس استثنایی در مناطق یاد شده تعطیل است؛ مادران شاغلی که دارای فرزند دانش آموز مقطع ابتدایی هستند و نیز مادران باردار نیز می توانند با موافقت مدیران خود به صورت دورکاری فعالیت نمایند 🔹مانور ایمنی در برابر زلزله ویژه دانش آموزان در شهرهائی که آموزش بصورت غیر حضوری شده به زمان دیگری که اعلام خواهد شد موکول می‌گردد. 🔹فعالیت ادارات و دانشگاه‌ها مطابق روال گذشته به صورت حضوری خواهد بود. 🔰 آموزش و پرورش استان اصفهان🔰 | ایتا | سایت | شاد | روبیکا | بله | مساعدة,4169081,39614,2025-09-20T20:32:39.000Z,2025-09-20 20:32:39+00:00,False,True,0.0,0,,0,,0,0,35,1077,4208695
cristiano_posts,DOmNR7ygFzc,"Together we fight, together we win. 💪 Thank you all for your support, let’s keep it going!",❤️❤️ ❤️❤️ 🔥🔥🔥 سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده COOL🔥 YESSS ❤️👑❤️👑❤️ رونالدو زیبا ❤️😍😍😍😍😍❤️❤️👑👑👑 ❤️❤️ 👑,3891181,32855,2025-09-14T21:01:24.000Z,2025-09-14 21:01:24+00:00,False,True,0.0,0,,0,,0,0,90,159,3924036
cristiano_posts,DOl5wvFDFF0,25 هدفًا 🏆🇵🇹 كريستيانو رونالدو قائد @alnassr يتسلّم جائزة الحذاء الذهبي لموسم 2024-2025، للمرة الثانية على التوالي 🐐 وذلك من قائد النصر و الهداف التاريخي، ماجد عبدالله ✨ 25 goals 🏆🇵🇹 AlNassr captain @cristiano takes home the 2024/25 #RoshnSaudiLeague golden boot for the second time in a row 🐐✨,"❤️❤️ ❤️❤️ 👈🏼🎁💎💎💎💎💎💎💎🥇🥇🥇🥇🥇🥇🥇🥇🎊🎊🎊 Ok ❤️❤️🐐🐐🐐 fast time New comedy funny video बनाया है l बहुत मेहनत करता हूं भाई please ek baar dekh lo bhai please support Kro... I'd "" - @world.star00 follow me ..👑 Waw good Ggii Congratulations 🥳",5076009,26700,2025-09-14T18:10:50.000Z,2025-09-14 18:10:50+00:00,False,True,0.0,0,RoshnSaudiLeague,1,"alnassr,cristiano",2,0,294,228,5102709
cristiano_posts,DOjevvBgMaH,Ready. Together. 🟡🔵,❤️❤️ ❤️❤️ Nice pic سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده I love you my goat The veins are crazy💀🔥🥶 ❤️ Ronaldo has become a Muslim 🔥 💪💪👍🩶🤍🤎,5192466,41845,2025-09-13T19:36:18.000Z,2025-09-13 19:36:18+00:00,False,True,0.0,0,,0,,0,0,19,190,5234311
cristiano_posts,DOf52aUjCXh,"It all begins with KYC. One step, endless possibilities.","Put Put 🔥👑🔥 Today my birthday 🙂 🇮🇳 🔥🔥🔥🔥 fast time New comedy funny video बनाया है l बहुत मेहनत करता हूं भाई please ek baar dekh lo bhai please support Kro... I'd "" - @world.star00 follow me.. Dear Mr. Ronaldo @cristiano, I am an ordinary guy from Russia! Please like or comment on the blogger Mikhail Litvin @mikhail_litvin, and if you do this and tell him that you did it on my request, and give him my account @alexander_peslyak, I will receive a very large prize. It may not be difficult for you, but it will be very cool for me! 🐐🐐🐐🐐 Don't fall into the Binance trap of claiming that every dip brings a buy level and that altcoin season is on an uptrend. Don't waste your money. It's best to stay away from cryptocurrencies.",912760,13612,2025-09-12T10:18:06.000Z,2025-09-12 10:18:06+00:00,True,False,122.923,5197208,,0,,0,0,56,728,926372
cristiano_posts,DOZXLwIjVJ5,"Dois jogos, duas vitórias. Vamos, Portugal!",سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده Maaki chut football ke isthe best game cricket 😂😂😂 The best player of The world 🔥👏 Ronaldo has become a Muslim ❤️ 🛑🛑🛑 فوری و مهم| غیرحضوری شدن مقاطع تحصیلی آموزش و پرورش روز شنبه ۸ آذرماه در اصفهان و چند شهرستان 🔹مدیرکل مدیریت بحران استانداری اصفهان :هشتم آذرماه، آموزش در تمام مقاطع تحصیلی آموزش و پرورش و در نواحی شش گانه شهر اصفهان و مناطق آموزش و پرورش در شهرستان‌های فلاورجان، نجف‌آباد، خمینی‌شهر، شاهین شهر، برخوار، مبارکه و لنجان و شهر سجزی به صورت غیرحضوری برگزار خواهد شد. 🔹همچنین مهدهای کودک، پیش دبستانی و مدارس استثنایی در مناطق یاد شده تعطیل است؛ مادران شاغلی که دارای فرزند دانش آموز مقطع ابتدایی هستند و نیز مادران باردار نیز می توانند با موافقت مدیران خود به صورت دورکاری فعالیت نمایند 🔹مانور ایمنی در برابر زلزله ویژه دانش آموزان در شهرهائی که آموزش بصورت غیر حضوری شده به زمان دیگری که اعلام خواهد شد موکول می‌گردد. 🔹فعالیت ادارات و دانشگاه‌ها مطابق روال گذشته به صورت حضوری خواهد بود. 🔰 آموزش و پرورش استان اصفهان🔰 | ایتا | سایت | شاد | روبیکا | بله | Cris Good perfectly ❤️❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🔥🔥 🔥,4651729,40043,2025-09-09T21:17:48.000Z,2025-09-09 21:17:48+00:00,False,True,0.0,0,,0,,0,0,43,1194,4691772
cristiano_posts,DOTXyTRCFg1,I made a new friend yesterday 😁 Grateful for the love and support every single day and I hope everyone gets to follow their dreams!,واووو🔥🔥🔥🔥 واووو🔥🔥🔥🔥 The goat 🐐 ❤️ ❤️❤️ ❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️❤️❤️ ❤️❤️❤️❤️ ❤️❤️❤️❤️ @cristiano_fans_middle_east big fan sir 🙌,9173103,183928,2025-09-07T13:29:41.000Z,2025-09-07 13:29:41+00:00,True,False,57.12,28171952,,0,,0,0,131,127,9357031
cristiano_posts,DORUiuvjc_z,Primeiro passo dado ✅ 🇵🇹,سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده 🔥🔥👏👏 The first step is always the most important one! VAMOS PORTUGAL!!! 🇵🇹🐐🐐🐐🐐 Tu es mon joueur préféré cristiano Ronaldo suiii 🇵🇹 Ronaldo has become a Muslim 🛑🛑🛑 فوری و مهم| غیرحضوری شدن مقاطع تحصیلی آموزش و پرورش روز شنبه ۸ آذرماه در اصفهان و چند شهرستان 🔹مدیرکل مدیریت بحران استانداری اصفهان :هشتم آذرماه، آموزش در تمام مقاطع تحصیلی آموزش و پرورش و در نواحی شش گانه شهر اصفهان و مناطق آموزش و پرورش در شهرستان‌های فلاورجان، نجف‌آباد، خمینی‌شهر، شاهین شهر، برخوار، مبارکه و لنجان و شهر سجزی به صورت غیرحضوری برگزار خواهد شد. 🔹همچنین مهدهای کودک، پیش دبستانی و مدارس استثنایی در مناطق یاد شده تعطیل است؛ مادران شاغلی که دارای فرزند دانش آموز مقطع ابتدایی هستند و نیز مادران باردار نیز می توانند با موافقت مدیران خود به صورت دورکاری فعالیت نمایند 🔹مانور ایمنی در برابر زلزله ویژه دانش آموزان در شهرهائی که آموزش بصورت غیر حضوری شده به زمان دیگری که اعلام خواهد شد موکول می‌گردد. 🔹فعالیت ادارات و دانشگاه‌ها مطابق روال گذشته به صورت حضوری خواهد بود. 🔰 آموزش و پرورش استان اصفهان🔰 | ایتا | سایت | شاد | روبیکا | بله | R7 arena esperando o Corinthians @cristiano Cris 😢,7188326,86825,2025-09-06T18:20:48.000Z,2025-09-06 18:20:48+00:00,False,True,0.0,0,,0,,0,0,24,1246,7275151
cristiano_posts,DOJy3f1jaEa,🇵🇹,my dream is to meet you Cr7 my dream is to meet you Cr7 ❤️ WE love you سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده 👏🔥 Ronaldo has become a Muslim 🛑🛑🛑 فوری و مهم| غیرحضوری شدن مقاطع تحصیلی آموزش و پرورش روز شنبه ۸ آذرماه در اصفهان و چند شهرستان 🔹مدیرکل مدیریت بحران استانداری اصفهان :هشتم آذرماه، آموزش در تمام مقاطع تحصیلی آموزش و پرورش و در نواحی شش گانه شهر اصفهان و مناطق آموزش و پرورش در شهرستان‌های فلاورجان، نجف‌آباد، خمینی‌شهر، شاهین شهر، برخوار، مبارکه و لنجان و شهر سجزی به صورت غیرحضوری برگزار خواهد شد. 🔹همچنین مهدهای کودک، پیش دبستانی و مدارس استثنایی در مناطق یاد شده تعطیل است؛ مادران شاغلی که دارای فرزند دانش آموز مقطع ابتدایی هستند و نیز مادران باردار نیز می توانند با موافقت مدیران خود به صورت دورکاری فعالیت نمایند 🔹مانور ایمنی در برابر زلزله ویژه دانش آموزان در شهرهائی که آموزش بصورت غیر حضوری شده به زمان دیگری که اعلام خواهد شد موکول می‌گردد. 🔹فعالیت ادارات و دانشگاه‌ها مطابق روال گذشته به صورت حضوری خواهد بود. 🔰 آموزش و پرورش استان اصفهان🔰 | ایتا | سایت | شاد | روبیکا | بله | مساعدة Cristian Ronaldo ❤️🔥😍 🔥🙌,5015680,37855,2025-09-03T20:11:52.000Z,2025-09-03 20:11:52+00:00,False,True,0.0,0,,0,,0,0,2,1080,5053535
cristiano_posts,DOEMHa6iPoz,"I came here to do what I love, but I #StayedForMore. The people, the energy, and the world-class events that surprise me everyday. Check out the Saudi Unreal Calendar here @visitsaudi https://www.visitsaudi.com/Calendar","🔥👑❤️ 🔥👑❤️ Today my birthday 🙂 🇮🇳 🔥🔥🔥🔥🔥 Dear Mr. Ronaldo @cristiano, I am an ordinary guy from Russia! Please like or comment on the blogger Mikhail Litvin @mikhail_litvin, and if you do this and tell him that you did it on my request, and give him my account @alexander_peslyak, I will receive a very large prize. It may not be difficult for you, but it will be very cool for me! 🔥🔥🔥🔥 .. منو در آینده خواهید دید 🔥🔥🔥",1727491,20438,2025-09-01T16:01:00.000Z,2025-09-01 16:01:00+00:00,True,False,62.16,6471567,StayedForMore,1,visitsaudi,1,1,219,415,1747929
cristiano_posts,DN88iRHAL7P,First step ✅ 🔥,Francisca love you ❤️ سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده ❤️❤️❤️❤️❤️🇵🇹🇵🇹🇵🇹 Good l. LOVE you Ronaldo 🙌🔥 Ronaldo has become a Muslim 🛑🛑🛑 فوری و مهم| غیرحضوری شدن مقاطع تحصیلی آموزش و پرورش روز شنبه ۸ آذرماه در اصفهان و چند شهرستان 🔹مدیرکل مدیریت بحران استانداری اصفهان :هشتم آذرماه، آموزش در تمام مقاطع تحصیلی آموزش و پرورش و در نواحی شش گانه شهر اصفهان و مناطق آموزش و پرورش در شهرستان‌های فلاورجان، نجف‌آباد، خمینی‌شهر، شاهین شهر، برخوار، مبارکه و لنجان و شهر سجزی به صورت غیرحضوری برگزار خواهد شد. 🔹همچنین مهدهای کودک، پیش دبستانی و مدارس استثنایی در مناطق یاد شده تعطیل است؛ مادران شاغلی که دارای فرزند دانش آموز مقطع ابتدایی هستند و نیز مادران باردار نیز می توانند با موافقت مدیران خود به صورت دورکاری فعالیت نمایند 🔹مانور ایمنی در برابر زلزله ویژه دانش آموزان در شهرهائی که آموزش بصورت غیر حضوری شده به زمان دیگری که اعلام خواهد شد موکول می‌گردد. 🔹فعالیت ادارات و دانشگاه‌ها مطابق روال گذشته به صورت حضوری خواهد بود. 🔰 آموزش و پرورش استان اصفهان🔰 | ایتا | سایت | شاد | روبیکا | بله | ❤️😍 🔥🙌,4483196,40950,2025-08-29T20:26:13.000Z,2025-08-29 20:26:13+00:00,False,True,0.0,0,,0,,0,0,14,1048,4524146
cristiano_posts,DN56P-4iDI_,"Tomorrow, the league begins. We’ve trained. We’re ready. But we can’t do it alone... we need you. We’ll be there giving it everything we’ve got. Fighting for the badge, for the team, for every one of you. Will you be there with us all the way? Let’s make it unforgettable. 💪🔥",Hello Hello سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده 😍 Ronaldo has become a Muslim 🛑🛑🛑 فوری و مهم| غیرحضوری شدن مقاطع تحصیلی آموزش و پرورش روز شنبه ۸ آذرماه در اصفهان و چند شهرستان 🔹مدیرکل مدیریت بحران استانداری اصفهان :هشتم آذرماه، آموزش در تمام مقاطع تحصیلی آموزش و پرورش و در نواحی شش گانه شهر اصفهان و مناطق آموزش و پرورش در شهرستان‌های فلاورجان، نجف‌آباد، خمینی‌شهر، شاهین شهر، برخوار، مبارکه و لنجان و شهر سجزی به صورت غیرحضوری برگزار خواهد شد. 🔹همچنین مهدهای کودک، پیش دبستانی و مدارس استثنایی در مناطق یاد شده تعطیل است؛ مادران شاغلی که دارای فرزند دانش آموز مقطع ابتدایی هستند و نیز مادران باردار نیز می توانند با موافقت مدیران خود به صورت دورکاری فعالیت نمایند 🔹مانور ایمنی در برابر زلزله ویژه دانش آموزان در شهرهائی که آموزش بصورت غیر حضوری شده به زمان دیگری که اعلام خواهد شد موکول می‌گردد. 🔹فعالیت ادارات و دانشگاه‌ها مطابق روال گذشته به صورت حضوری خواهد بود. 🔰 آموزش و پرورش استان اصفهان🔰 | ایتا | سایت | شاد | روبیکا | بله | Cris ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ 🔥🙌 رونالدو داش خبر داری گوجه شده کیلویی چند؟,4256916,33435,2025-08-28T16:08:31.000Z,2025-08-28 16:08:31+00:00,False,False,0.0,0,,0,,0,0,275,1059,4290351
cristiano_posts,DNx1TgR0Bxx,"Honored to be an ambassador of the EWC. Beyond the victory of @teamfalconsgg, this event celebrated passion, dedication, and unity. To all the teams, organizers, and fans: thank you for creating such an unforgettable moment. Together, we showed the world the true power of sport and competition. #EWC #EWC25 #esportsworldcup #CR7",Yes Yes ❤️ ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ You legend سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده 🙌🔥 Ronaldo has become a Muslim 🛑🛑🛑 فوری و مهم| غیرحضوری شدن مقاطع تحصیلی آموزش و پرورش روز شنبه ۸ آذرماه در اصفهان و چند شهرستان 🔹مدیرکل مدیریت بحران استانداری اصفهان :هشتم آذرماه، آموزش در تمام مقاطع تحصیلی آموزش و پرورش و در نواحی شش گانه شهر اصفهان و مناطق آموزش و پرورش در شهرستان‌های فلاورجان، نجف‌آباد، خمینی‌شهر، شاهین شهر، برخوار، مبارکه و لنجان و شهر سجزی به صورت غیرحضوری برگزار خواهد شد. 🔹همچنین مهدهای کودک، پیش دبستانی و مدارس استثنایی در مناطق یاد شده تعطیل است؛ مادران شاغلی که دارای فرزند دانش آموز مقطع ابتدایی هستند و نیز مادران باردار نیز می توانند با موافقت مدیران خود به صورت دورکاری فعالیت نمایند 🔹مانور ایمنی در برابر زلزله ویژه دانش آموزان در شهرهائی که آموزش بصورت غیر حضوری شده به زمان دیگری که اعلام خواهد شد موکول می‌گردد. 🔹فعالیت ادارات و دانشگاه‌ها مطابق روال گذشته به صورت حضوری خواهد بود. 🔰 آموزش و پرورش استان اصفهان🔰 | ایتا | سایت | شاد | روبیکا | بله | Cris ❤️❤️❤️😂,7399199,49359,2025-08-25T12:51:23.000Z,2025-08-25 12:51:23+00:00,False,True,0.0,0,"EWC,EWC25,esportsworldcup,CR7",4,teamfalconsgg,1,0,329,1035,7448558
cristiano_posts,DNn4r4sogxS,"One year of UR Cristiano 🎉 Thank you all for being part of this journey! Let’s celebrate together with a special concert from my friend @luansantana, soon!","🔥❤️ 🔥❤️ Today my birthday 🙂 🇮🇳 🔥🔥 🔥🔥 کله کیری Dear Mr. Ronaldo @cristiano, I am an ordinary guy from Russia! Please like or comment on the blogger Mikhail Litvin @mikhail_litvin, and if you do this and tell him that you did it on my request, and give him my account @alexander_peslyak, I will receive a very large prize. It may not be difficult for you, but it will be very cool for me! 🇮🇷🇮🇷🇮🇷🇮🇷🔥🔥❤️❤️💪💪 ❤️😍",2390438,34022,2025-08-21T16:09:56.000Z,2025-08-21 16:09:56+00:00,True,False,20.84,13362034,,0,luansantana,1,0,155,407,2424460
cristiano_posts,DNiqpLDIzwM,LET’S GO 🟡🔵,"If possible, please help Sri Lanka. It is facing severe flooding.🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 If possible, please help Sri Lanka. It is facing severe flooding.🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده 😍😍😍😍😍😍 Ronaldo has become a Muslim ❤️❤️❤️❤️❤️❤️❤️❤️ 🔥🙌 رونالدو داش خبر داری گوجه شده کیلویی چند؟ CR7❤️❤️ That assist was world class 🔥🔥🔥",5195435,53131,2025-08-19T15:29:37.000Z,2025-08-19 15:29:37+00:00,False,True,0.0,0,,0,,0,0,11,378,5248566
cristiano_posts,DNamvulIEBA,No shortcuts. Only hard work.,Legendary Legendary 🔥🐐🐐🐐🔥 Goat👑👑👑👑 ❤️❤️❤️ ❤️🙌❤️ سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده 🙌 Ronaldo has become a Muslim,5898558,48025,2025-08-16T12:21:38.000Z,2025-08-16 12:21:38+00:00,False,True,0.0,0,,0,,0,0,29,167,5946583
cristiano_posts,DNVviU1opUz,👋🏽 🇭🇰,🐐🐐 🐐🐐 سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده Yes🔥 Ronaldo has become a Muslim Cris 🔥🙌 رونالدو داش خبر داری گوجه شده کیلویی چند؟ CR7❤️❤️ W Ronaldo pre season we locked in this year HYPE 🔥🔥🔥,5902963,54818,2025-08-14T15:02:15.000Z,2025-08-14 15:02:15+00:00,False,True,0.0,0,,0,,0,0,5,239,5957781
cristiano_posts,DNGYBl7IRzv,Recovery ☀️,"💦💦💦 💦💦💦 🐐👑🐐👑 🔥🔥🔥 Your are dhe goat 🐐🐐🔥🔥🔥🔥🔥 My happy birthday it’s 9 august Keasxo ❤️❤️❤️❤️❤️😍😍😍😍😍😍 Hello, Uncle Cristiano. There’s a major disaster in Indonesia. Help the people of Indonesia, Uncle. Many of your fans are waiting for your arrival here, Uncle Cristiano Ronaldo. Especially in North Sumatra. 🙏 ❤️❤️❤️ 🔥🔥",11220546,119923,2025-08-08T15:48:12.000Z,2025-08-08 15:48:12+00:00,False,True,0.0,0,,0,,0,0,11,317,11340469
cristiano_posts,DNEYQDvAaYh,"Keep pushing, there’s more to do. 🟡🔵",سلااممممم سلااممممم Joga no @corinthians @cristiano سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده ❤️❤️ 24 Kobe Bryant Kobe 👏👏 Ronaldo has become a Muslim 🔥🔥,4911333,47717,2025-08-07T21:11:41.000Z,2025-08-07 21:11:41+00:00,False,True,0.0,0,,0,,0,0,36,200,4959050
cristiano_posts,DM8EjNUovEf,👊🏽,You are the best. ❤️❤️❤️❤️ You are the best. ❤️❤️❤️❤️ سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده 🙌 Ronaldo has become a Muslim 🔥🔥 CR7❤️😍CR7❤️😍CR7❤️😍CR7😍CR7😍❤️CR7❤️😍Cr7❤️😍CR7❤️👏😍CR7❤️👏😍CR7👏❤️😍CR7❤️👏😍CR7❤️🔥👏😍Cr7❤️🙌🔥👏😍CR7😍👏🔥🙌❤️CR7❤️❤️❤️❤️❤️❤️❤️CR7👏👏👏👏👏👏👏CR7😍😍😍😍😍😍😍CR7 CR7❤️❤️👑 Brother help me brother W Ronaldo 🔥🔥🔥 🔥🔥👏👏,3761140,50272,2025-08-04T15:45:37.000Z,2025-08-04 15:45:37+00:00,False,False,0.0,0,,0,,0,0,2,363,3811412
cristiano_posts,DMvYmtPIMkI,The hunger never fades. Still work to do and we’re just getting started 💪⚽,سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده Beautiful 🙌 ❤️❤️ Ronaldo has become a Muslim 🔥 CR7👑❤️❤️ You are the best in history. You are the only king of football and everyone in the world knows it.❤️❤️❤️❤️❤️❤️❤️ Love the Third Kit for Nassr honestly 🔥🔥🔥🔥 🔥👏👏👏,5788654,87377,2025-07-30T17:30:44.000Z,2025-07-30 17:30:44+00:00,False,True,0.0,0,,0,,0,0,74,396,5876031
cristiano_posts,DMplwpIIe35,"Not just a fragrance, a signature. #CR7Legacy",🐐🐐 🐐🐐 🔥🔥 Soy fan tuya 🐐🐐 🐐🐐 🔥🔥 🐐 ⚫️⚪️ 🔥🔥 🔥🔥,6225608,73052,2025-07-28T11:30:14.000Z,2025-07-28 11:30:14+00:00,False,True,0.0,0,CR7Legacy,1,,0,0,45,43,6298660
cristiano_posts,DMiQaEdIjir,It starts now. Eyes on the future. We are all in! 🟡🔵,Hi cris I dreamed about you last night.😍😂 Hi cris I dreamed about you last night.😍😂 🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️🔥 @shishirkhatiwadaa wants to marry you. Please keep him. He’s a NICE guy. He is ready to give you PRINCE TREATMENT. Keep him or REGRET 🙂‍↔️ Choice is yours. ❤️🙌 Ronaldo has become a Muslim 🔥🔥 @i3tar0 پیویت رو چک کن سلام Good CR7❤️❤️👑👑 🫡🫡🫡🫡 WC26 INCOMING,5223042,49263,2025-07-25T15:08:58.000Z,2025-07-25 15:08:58+00:00,False,True,0.0,0,,0,,0,0,52,357,5272305
cristiano_posts,DMdHidsoXWm,🛥️ ☀️ ❤️,"First picture is from Dhermi, Albania! First picture is from Dhermi, Albania! World Champion! You and the Queen are getting married in the not too distant future and I may not be able to be with you then. Please grant me my greatest wish, which is to meet the world's greatest champion, with a simple dinner invitation before cancer makes me forget. The whole world loves you. Hello Mr Cristina will you invite me in your 💑 wedding? Vida merecida! Com honra If possible, please help Sri Lanka. It is facing severe flooding.🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 🔥🐐🐐🐐🔥 سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده 😮😍 @atla_s220 @georginagio @cristiano",10991067,74351,2025-07-23T15:15:16.000Z,2025-07-23 15:15:16+00:00,False,True,0.0,0,,0,,0,0,8,667,11065418
cristiano_posts,DMPf5p2I_4w,My journey. My legacy. Proud to share a part of my life with you. My CR7 Life Museum in Hong Kong is now open! See you there. 🎟️ Tickets: www.cr7museum.hk,🔥❤️🔥 🔥❤️🔥 Today my birthday 🙂 🇮🇳 😍 6 ❤️❤️❤️ 😍😍😍 سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده I am giving my followers 10k views free fast check out,1244969,19548,2025-07-18T08:28:30.000Z,2025-07-18 08:28:30+00:00,True,False,40.866,1941953,,0,,0,0,154,192,1264517
cristiano_posts,DMFYUxishDM,"Game recognizes game. A message from the iconic 7, for our 8 year anniversary. VAMOS (to the moon and back)! #BinanceTurns8","👏👏follo₩ 👏👏follo₩ 🔥❤️ Today my birthday 🙂 🇮🇳 Follow me bro please 😢🤝🌹🥰 🔥🔥 Don't fall into the Binance trap of claiming that every dip brings a buy level and that altcoin season is on an uptrend. Don't waste your money. It's best to stay away from cryptocurrencies. If possible, please help Sri Lanka. It is facing severe flooding.🙏🏻🙏🏻🙏🏻 @mister__vikash__1432 mera Instagram pe free mein mil raha hai jao rules follow karo",1251084,20678,2025-07-14T10:00:41.000Z,2025-07-14 10:00:41+00:00,True,False,16.96,1981855,BinanceTurns8,1,,0,0,123,421,1271762
cristiano_posts,DL9YVwfPqcX,The much-anticipated CR7 game mode update arrives July 15! Are you ready to play this quest in South Town? @cristiano #SNK #FATALFURY #CR7,"Today my birthday 🙂 🇮🇳 Today my birthday 🙂 🇮🇳 ❤️ 🔥🔥 https://youtube.com/shorts/uKb8QLpDROE?si=JpODH2rrnOMpdlES Love RONALDO ❤️😍 ❤️❤️❤️❤️ سلام اقای کریس من از ایرانم کارگرم خیلی به پول نیاز دارم لطفا منو بشنو کمک کن خداخیرت بده Hello Ronaldo, I am Arina, a 6 year old girl from Iran. I love you. I am interested in talking to you. This is one of my dreams. Please contact me.❤️",1176170,16809,2025-07-11T07:26:44.000Z,2025-07-11 07:26:44+00:00,True,False,61.866,1207404,"SNK,FATALFURY,CR7",3,cristiano,1,0,138,376,1192979
cristiano_posts,DLpE8JjxKob,"Não faz sentido. Ainda agora estávamos juntos na Seleção, ainda agora tinhas casado. À tua familia, à tua mulher e aos teus filhos, envio os meus sentimentos e desejo-lhes toda a força do mundo. Sei que estarás sempre com eles. Descansem em Paz, Diogo e André. Vamos todos sentir a vossa falta.",🕊️🕊️🕊️ 🕊️🕊️🕊️ 🕊️🕊️ 🕊️🥀💔 🕊️💔🥀😭🖤 🥀jota é a letra do gol ! Joooooota! 🕊️💔 😢 💔 💔💔,24204533,392583,2025-07-03T10:12:04.000Z,2025-07-03 10:12:04+00:00,False,False,0.0,0,,0,,0,0,294,77,24597116
cristiano_posts,DLkpfuZoquO,"In every era, a rare few rise above the rest. Now it’s your time. Esports World Cup starts July 7 — with over 2,000 athletes ready to make history. @ewc_en #EsportsWorldCup #EWC25",🔥🔥❤️ 🔥🔥❤️ Today my birthday 🙂 🇮🇳 Eu sou muito seu fã Ronaldo siiiiiii 😍😍😍 🔥🔥🔥🔥 😍😍😍 😍😍 😍,2523406,24617,2025-07-01T17:00:55.000Z,2025-07-01 17:00:55+00:00,True,False,30.0,1771895,"EsportsWorldCup,EWC25",2,ewc_en,1,0,179,87,2548023
