username,post_id,caption,comments_text,likes,comments_count,timestamp,post_date,is_video,has_multiple_media,video_duration,video_view_count,hashtags,hashtag_count,mentions,mention_count,url_count,caption_length,comments_length,total_engagement
mattrife,DOW3-EXASux,I was too scared 😂😂🙈💐 #comedy #mattrife #standup #standupcomedy #seattle #hypnotherapy #flowers #poly,"Dahmer good, Gein Better Dahmer good, Gein Better 😂😂😂😂😂 King of the stage Awesome comedian 😂 HAHAHAHAHA 😂🔥",106954,1240,2025-09-08T23:03:21.000Z,2025-09-08 23:03:21+00:00,True,False,271.066,932253,"comedy,mattrife,standup,standupcomedy,seattle,hypnotherapy,flowers,poly",8,,0,0,101,106,108194
mattrife,DOUCXubkjC7,Just saw the new #Conjuring #LastRites 🙌🏼 An amazing conclusion to the greatest horror franchise in the history of cinema. If you haven’t looked into the real history of Ed and Lorraine Warren- it’s one of the most amazing stories. What they did will never be lost. It’s such an honor to have any connection at all to such incredible human beings. ❤️,Congrats on your purchase. Congrats on your purchase. Love Ed and Lorraine Warren You go baby!!❤️❤️😍😍 💋 😘 😍 Dig it 🔥😍 приезжай в москву,156090,955,2025-09-07T19:39:44.000Z,2025-09-07 19:39:44+00:00,False,False,0.0,0,"Conjuring,LastRites",2,,0,0,350,135,157045
mattrife,DOMo8BVkp5N,We all think it but you CAN’T DO IT! 😂😂🔫🚘 Shoutout to the Natives 🙂‍↕️ #comedy #mattrife #standup #standupcomedy #funny #native #roast #seattle,"😂😂😂😂 😂😂😂😂 okay I love you but dude that’s insane. people are not here anymore because of g&ns and this dude was just such and a$$hole and just because he can’t manage his anger issues he gotta use a g@n? I truly love America but the safety there? you could just get k!lled by someone who decided to be a god one day. what if the person who drove the 35 in 50 was in c&r crash and this was their first time driving after that and they were scared to just drive? so ignorant. 😂😂😂😂😂 Ooooo,ooooo,oooo,ooooo😂😂😂😂😂😂 ❤️absolutely fabulous And we shout back!😂😂❤️❤️ 😂😂 @saara_sandell No he need to be in jail not sitting in a crowd laughing",91629,647,2025-09-04T23:00:06.000Z,2025-09-04 23:00:06+00:00,True,False,172.625,1045127,"comedy,mattrife,standup,standupcomedy,funny,native,roast,seattle",8,,0,0,143,630,92276
mattrife,DOEoKDFknlE,"To get the best biceps, you need isolation! This Innovation Curler machine makes it happen, you’ll see results like you’ve never seen before. #gym80 #biceps #strengthtraining",Excellent bod man Excellent bod man Man I need to look into this. Doing state of the art gym for my son. He needs therapy everyday for a severe traumatic brain injury 🔥🔥🔥🔥 Do u sell butter 😂 @boombachacha_ 찾았다 언니 이상형… 😮 Are you serious right now 🔥,-1,389,2025-09-01T20:04:23.000Z,2025-09-01 20:04:23+00:00,True,False,35.433,565434,"gym80,biceps,strengthtraining",3,,0,0,174,247,388
mattrife,DN9YMHjgD5T,"SEATTLE! ⚡️ We broke another record for most tickets sold at a show @climatepledgearena ❤️ I mean - hands down one the best shows, not just of the tour, but in my 14 years of doing standup 🙏🏼 I can’t thank you enough! Way too many felons in the front row, but we survived 😂 I never get used to seeing so many of you every time i walk on stage. I love every single one of you ❤️❤️❤️ #comedy #mattrife #seattle #standupcomedy","You are so hot ! If i wasn't married I would show you how a real woman like me shows the world how to please a man You are so hot ! If i wasn't married I would show you how a real woman like me shows the world how to please a man Congrats!!! U deserve it!!! Funny and personable as hell To be fair, Climate Pledge Arena has only been around a few years. 😮😂 JK. Great show last night in Anaheim. Really enjoyed it. 👍🏼 Do you have the real Annabelle doll Your so beautiful. And inside you yrr heat is even more Beautiful 🔥🔥🔥❤️❤️❤️ Пиздец я влюбилась This song choice with this accomplishment 👏 Bummed I was out of town that weekend!! Hopefully coming back soon",-1,627,2025-08-30T00:27:52.000Z,2025-08-30 00:27:52+00:00,False,True,0.0,0,"comedy,mattrife,seattle,standupcomedy",4,climatepledgearena,1,0,423,658,626
mattrife,DN61RYzAJF-,"Bend, Oregon!! ❤️ Our third Sold Out year in a row! Forever my favorite town in the country, i have fallen in love with you! I’ll see you again next year and every year forever 🥰 #comedy #mattrife #bend #oregon","That’s where I’m from hoping to see u in Jan. Gonna be soo fkn awesome That’s where I’m from hoping to see u in Jan. Gonna be soo fkn awesome And every year after? How come we're not on your tour dates for next year? love u Is Seattle as awesome as I have heard? Waterfalls like crazy, between Washington and Oregon.. Both a goal for me... Awww look at that puppy! How could u not want to luv on that? So cute. I wanted to go, but didn't make it.So hopefully you're coming next year Please come back to Oregon!! My husband and I missed your show in 2025 due to family circumstances and you've helped me through so much!! I hope you'll travel through our area again. Please don't go to Portland, that city is a mess. Bend and the Eugene area is much better. Thank you for all you do!! Photo 8 is a heart melter 💞🥹🐾",157988,1033,2025-08-29T00:44:16.000Z,2025-08-29 00:44:16+00:00,False,True,0.0,0,"comedy,mattrife,bend,oregon",4,,0,0,210,813,159021
mattrife,DN38_SQgdPr,NEW MERCH LINE! Go shop ClubRife.com 🏁🏎️ As seen on Family Feud 😂 #comedy #mattrife #clothes #fashion #clubrife,I want a free 👕 @mattrife !!! Im poor and can't afford your lustrous rich t-shirts 😮 Oh yes! You are amazing I love your comedy I love the tee shirt Will you come out with a white/red one like the one in your story? 🙂 Awesome line 🏁,-1,144,2025-08-27T21:53:59.000Z,2025-08-27 21:53:59+00:00,False,True,0.0,0,"comedy,mattrife,clothes,fashion,clubrife",5,,0,0,111,232,143
mattrife,DN1gNuCwnV4,In the name of JESUS!!!!! 😂🙏🏼😂🙏🏼♿️ Let’s go Brandon!! #comedy #mattrife #funny #standup #standupcomedy #wheelchair #miracle #jesus,…and he said something in cursive 💀🤌🏻 …and he said something in cursive 💀🤌🏻 This dude is AWESOME! Laughter is the best medicine ❤️ ❤️ 😂😂😂 @arivbro_18 @saara_sandell This is some wild stuff! 😂😂😂😂,480413,3935,2025-08-26T23:05:48.000Z,2025-08-26 23:05:48+00:00,True,False,299.0,2671055,"comedy,mattrife,funny,standup,standupcomedy,wheelchair,miracle,jesus",8,,0,0,130,194,484348
mattrife,DNjZ6ityk5X,"STORY TIME � I emailed @danecook when i was 15 years old, and he kept the email! We read it together on stage, on my record breaking night at Nationwide Arena, the same arena i watched him at when i was 14. What an unbelievable full circle moment�� #comedy #standup #funny #mattrife #danecook #columbus #ohio","Congratulations 👏🎉 Congratulations 👏🎉 Congratulations shiiiit. U deserve it “we look similar” and the photo took me out 2 of my favorite comedians on stage, at the same time! 🙌🏿🫡🙏🏿 Oh @mattrife this is making my eyes water. You've saved so many of us and now, when my mom and dad is in critical condition, I come straight to your Instagram to view your clips. Thank you for making me laugh during another difficult time. ❤️ ❤️ you tha man love your story dude 🔥 Dane cook and that show was actually the beginning of my love for comedy. This is super cool.",69250,779,2025-08-19T23:00:00.000Z,2025-08-19 23:00:00+00:00,True,False,660.633,653688,"comedy,standup,funny,mattrife,danecook,columbus,ohio",7,danecook,1,0,308,555,70029
mattrife,DNZMLy0BMF2,"A Homecoming bigger and better than i even could’ve dreamed 🥹 Thank you Ohio for always being my home ❤️ Thank you @danecook for the greatest intro ever. Thank you to all 19,000 people who came out last weekend and had a laugh, making my dreams come true. #comedy #mattrife #columbus #ohio #standup",😂👏😍😮😂😂😮😍😢👏👏👏😍😮😂😂😮😍😍😍😍😍 😂👏😍😮😂😂😮😍😢👏👏👏😍😮😂😂😮😍😍😍😍😍 I'm screaming as loud as I can from Massachusetts BAE I'm not going to let the imposter scare me away from supporting this amazing man whom I've grown to love oh so much Been there since the beginning. Always laughing on cheering u on 🔥❤️love it Looking forward from 🇸🇬 Using my song when I come up ohio can't never duplicate michigan 👏👏👏👏👏👏🙌🙌🙌🙌🔥🔥🔥🔥,138206,1808,2025-08-15T23:10:00.000Z,2025-08-15 23:10:00+00:00,True,False,152.791,1351778,"comedy,mattrife,columbus,ohio,standup",5,danecook,1,0,298,395,140014
mattrife,DNWmAh8ylLn,"CLEVELAND!! What a time! A sold out night that I’ll never forget and “Mike” will never remember 😂 HUGE SHOUTOUT to my boy @machinegunkelly for popping in for a surprise performance at the end of our show. This show happened to fall on MGK Day weekend and he’s built something incredible in the city. I even dropped 85 points in the clean hoops game, yelling “Caitlyn” with every shot 🤙🏼🏀 #comedy #mattrife #mgk #cleveland #ohio #standup",💯❤️💯 💯❤️💯 Animals are the best. INot many human beings know how to love unconditionally. I know what it is and how to love unconditionally because of my grandmother and my animals. I'll never love any other way. ❤️ Babe. I love you🔥🔥🔥🔥🔥❤️❤️❤️👿👿👿👿👿👿👿👿👿 Ok I’m a huge animal lover but you are cuter than the puppy 🐶 an older fan you might like lol come to Ft Lauderdale handsome hilarious man. Happy birthday 🎁 I would wait for you❤️,131036,806,2025-08-14T22:58:14.000Z,2025-08-14 22:58:14+00:00,False,True,0.0,0,"comedy,mattrife,mgk,cleveland,ohio,standup",6,machinegunkelly,1,0,436,431,131842
mattrife,DNQsj6MOrun,Need to report your beauty injustices? Call us at 1-855-COLD-HARD-LASH today to see what your case is worth ☺️💋 #ElfCosmetics @elfcosmetics #elfpartner,The way this looks like a drag race challenge video😂😂😂😂 The way this looks like a drag race challenge video😂😂😂😂 That is a dude I cant. Lmfao 😂😂😂😂😂 Smart 🔥 This advert or what do I call it❤️❤️❤️❤️😂😂 ❤️❤️❤️❤️❤️ 👿👿👿👿👿👿👿👿 😂 🤣 ok for the benefits 😉,46460,845,2025-08-12T16:00:00.000Z,2025-08-12 16:00:00+00:00,True,False,60.083,638102,"ElfCosmetics,elfpartner",2,elfcosmetics,1,0,151,243,47305
mattrife,DNOynh5h4Yg,"COLUMBUS, OH❤️ Long grateful post: The first comedy show i ever saw was @danecook at @nationwidearena when i was 14. That show made want to be a standup comedian, and i started the next year at the local comedy club. I wrote an email to Dane’s public fan email address the following year. Not truly believing he’d even read it…he not only responding with a budding thank you and well wishes…he saved the letter…and we read it on stage together this past Saturday, for the first time in 14 years. On top of an incredible full circle moment, I also broke the record for most tickets ever sold at one show by any performer ever at the same Arena 15 years later😮‍💨 Over 19,000 people. What a beautiful Homecoming 🙏🏼🥹 I LOVE Y’ALL O-H… #comedy #standup #mattrife #columbus #ohio",❤️❤️❤️ ❤️❤️❤️ A legend ❤️ you deserve that ! 🔥 Hope i’ll see you one day. 🫶🏻 from far far away in french polynesia. You're so fuckin hott! ❤️❤️❤️❤️ I-O! 👏👏❤️❤️ I hope to be able to get tickets for your show. I love watching your reels and videos. You’re a funny dude. @mattrife33087 that’d be you my dear,138910,1245,2025-08-11T22:14:29.000Z,2025-08-11 22:14:29+00:00,False,True,0.0,0,"comedy,standup,mattrife,columbus,ohio",5,"danecook,nationwidearena",2,0,773,304,140155
mattrife,DNGzW2dMsRy,"I’ve still got Stephen Hawkings legs, but my new @gym80us calf raise machine is gonna fix that! Check out their stuff and go sweat! #gym80 #legday #mattrife #fitness 💪🏼💪🏼","Hahahhahahaha. Omg Raise em.... HHahHhah Hahahhahahaha. Omg Raise em.... HHahHhah LMFAO 🤣🤣 🤣🤣🤣 5'9 and under Bro loves the steroid cycles @carlos_gutierrez.8 right he has scrony legs, I never would have guessed. 😂",43001,544,2025-08-08T19:51:41.000Z,2025-08-08 19:51:41+00:00,True,False,46.4,886014,"gym80,legday,mattrife,fitness",4,gym80us,1,0,170,213,43545
mattrife,DNCDSNtybPW,Just a little powwow between a lovely Indigenous woman and former colonizer 😌🙏🏼😂😂 #comedy #standup #standupcomedy #funny #mattrife #roast #history #native #jokes,@mattrife have u later done a show at the reserve? @mattrife have u later done a show at the reserve? 😂😂😂 But only one more time😂😂😂😂 😂😂😂😂😂😂😂😂😂😂 I got a cousin for you 😂😂😂😂😂😂😂 Nova Scotia where Silas is with the cure?? Wait Mikmaq? I have great great grandmother that was her tribe!!😮 *Speaks in Parsletongue* 😂 This crowd is not it!!!,128129,1014,2025-08-06T23:33:03.000Z,2025-08-06 23:33:03+00:00,True,False,300.533,1371630,"comedy,standup,standupcomedy,funny,mattrife,roast,history,native,jokes",9,,0,0,161,334,129143
mattrife,DM8Vt6FA5yR,"My MTV cribs moment 😂 I’m so excited about my new home gym! @gym80us delivered the best strength machines, fully customized for me, and you can get yours too. But first, check out what we’ve built 😍 Time to sweat out of my eyeballs! #gym80 #homegym #strengthtraining",Damn boyyyy! I see those muscles of yours poking out!! Keep up the good work ❤️ Damn boyyyy! I see those muscles of yours poking out!! Keep up the good work ❤️ 🌶️🌋 🔥🔥🔥🔥 Dammmm this is a nice gym! All your friends will be there working out! @mattrife...super Gym 👏👏👏 WOW !!! Was this the horse stalls or the garages??🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️👍👍👍👍👍👍 🙌 It's Winnie Babe 💋 You are so hot and I want to do dirty things to you,60409,1191,2025-08-04T18:19:08.000Z,2025-08-04 18:19:08+00:00,True,False,102.333,728343,"gym80,homegym,strengthtraining",3,gym80us,1,0,266,415,61600
mattrife,DM1S1wqPjwU,"👻❤️ Couldn’t be happier to own such prominent piece of paranormal history! I can’t wait to operate this place with the respect and care it deserves, whilst becoming the greatest paranormal investigation location in the country! Stay tuned! #theconjuring #haunted #annabelle",That is awesome... That is awesome... I would never. I would be scared. I saw all those movies and Annabelle freaked me out. So just be careful It was nice knowing you Why? 😮 I was waiting for the punch line ngl 🤭 And then you lost the doll… Thats cool congrats,404324,13860,2025-08-02T00:40:56.000Z,2025-08-02 00:40:56+00:00,True,False,99.3,4002222,"theconjuring,haunted,annabelle",3,,0,0,273,261,418184
mattrife,DM02fDXRMRd,"INSANE ANNOUNCEMENT 😍🤯😈👹 I have officially purchased Ed and Lorraine Warren’s home and Occult Museum, including being the legal guardian for at least the next 5 years, of the entire haunted collection including THE ANNABELLE DOLL, with my good friend @eltoncastee!! If you know me, you know I’m obsessed with the paranormal and all things haunted. You also may know The Conjuring films are my favorite scary movies of all time. So I’m incredibly honored to have taken over one of the most prominent properties in paranormal history. Ed and Lorain Warren arguably put demonology and paranormal into the mainstream and are the very heart of some of the most famous haunted stories of all time, The Conjuring House, Amityville Horror, et… We plan to open the house for overnight stays and museum tours so you yourself can experience and learn all the haunted history surrounding this amazing place. #TheConjuring #Annabelle #AnnabelleDoll #haunted",Haunted....yeah right. The Warrens were con artists.. you just bought a bunch of junk😂😂😂 Haunted....yeah right. The Warrens were con artists.. you just bought a bunch of junk😂😂😂 🖤 Amityville Horror is hands down the scariest book I’ve ever read. I didn’t even want the book in my house once I finished it.,321633,7650,2025-08-01T20:28:02.000Z,2025-08-01 20:28:02+00:00,False,True,0.0,0,"TheConjuring,Annabelle,AnnabelleDoll,haunted",4,eltoncastee,1,0,944,305,329283
mattrife,DMyjJ_LxQ2J,It got out of control in Bama 😂😂🍻 #comedy #standup #standupcomedy #funny #mattrife #alabama #crowdwork #drunk,Since when did it become an accomplishment to look good at 36 🤷🏻‍♂️ Since when did it become an accomplishment to look good at 36 🤷🏻‍♂️ 😂 😂😂 How does one find out they know how to do this 😂 😂😂 😂😂😂😂👏👏👏,206304,1194,2025-07-31T23:00:00.000Z,2025-07-31 23:00:00+00:00,True,False,172.875,2538185,"comedy,standup,standupcomedy,funny,mattrife,alabama,crowdwork,drunk",8,,0,0,109,200,207498
mattrife,DMq1CqfBxDx,I didn’t know they stopped serving drinks like an hour ago 😂😂🍪🇨🇺 #comedy #standup #standupcomedy #funny #mattrife #cookies #cuban #roast,Cuba in da house! 🙌🏻♥️ Cuba in da house! 🙌🏻♥️ 😂😂😂😂😂 lil Cuban cookies 😂🇨🇺🇨🇺 the thirsty joke was evil 😂😂😂 “That’s an illegal alien”bruh 🤣😂😂 😂😂😂😂😂😂 Lmao 🇨🇺🇨🇺🇨🇺🇨🇺❤️ 🇨🇺 🔥 You are so handsome and a talented person 👏 Go bucks 😚,98281,574,2025-07-28T23:05:08.000Z,2025-07-28 23:05:08+00:00,True,False,204.733,1004013,"comedy,standup,standupcomedy,funny,mattrife,cookies,cuban,roast",8,,0,0,136,222,98855
mattrife,DMgOTScxa6Q,(RECAP) Thank you New York City!! 2 incredible sold out shows at Madison Square Garden! HUGE SHOUTOUT TO @jessemccartney for such a dope performance on Night 1! #comedy #standup #standupcomedy #funny #mattrife #msg #nyc #jessemccartney,Love this person ❤️ ❤️ Love this person ❤️ ❤️ @@mattrife come to south africa 🇿🇦 ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,47319,582,2025-07-24T20:15:10.000Z,2025-07-24 20:15:10+00:00,True,False,375.9,538468,"comedy,standup,standupcomedy,funny,mattrife,msg,nyc,jessemccartney",8,jessemccartney,1,0,235,101,47901
mattrife,DMbLLENBP9V,"💥TWO SOLD OUT SHOWS at MADISON SQUARE GARDEN!💥 New York City, i can’t even begin to thank you enough for this dream come true. It doesn’t really get much bigger than this for a comedian, so to accomplish this feat as the youngest comedian to ever do it, feels so surreal and I’m so beyond thankful! 🙏🏼 I’ve literally performed at shows in the city for 2 people…so this is truly amazing! A HUGE THANK YOU to the one and only @jessemccartney for putting on an insane surprise performance on Night 1! One of the coolest, nicest, most talent people I’ve ever met in my career 🙌🏼🙏🏼 Wow… we really did it. I hope I get to do it for the rest of my life ❤️ #MattRife #NYC #Comedy #msg","Question? Why is there always a picture of you w/ a new or different dog? Like do people gift you dogs? You sponsored adoptions, or people just bring their dogs to the shows? Question? Why is there always a picture of you w/ a new or different dog? Like do people gift you dogs? You sponsored adoptions, or people just bring their dogs to the shows? FANtastic 👏 😍🔥🔥😍",114876,1048,2025-07-22T21:08:33.000Z,2025-07-22 21:08:33+00:00,False,True,0.0,0,"MattRife,NYC,Comedy,msg",4,jessemccartney,1,0,676,366,115924
mattrife,DMYyzenAxdW,The worst timing 😂😅💦👻 #comedy #standup #standupcomedy #funny #mattrife #ghost #roast #crowdwork #haunted,I saw two gay ghosts sucking each other dick lol🍆 I saw two gay ghosts sucking each other dick lol🍆 😂🔥❤️ 👏😂👏😂 Dark humor at its finest 😅 Iv seen a lot including my mum at the end of every pregnancy x she died when I was 13 xx It makes you laugh. Quick 😂😂😂😂😂😂😂😂😂 😂😂😂 😂😂😂😂😂,105677,499,2025-07-21T22:58:20.000Z,2025-07-21 22:58:20+00:00,True,False,70.541,1214444,"comedy,standup,standupcomedy,funny,mattrife,ghost,roast,crowdwork,haunted",9,,0,0,104,271,106176
mattrife,DMJWVUvg5nI,Who dresses like that in 2025?! 😂😂👻 #comedy #standup #standupcomedy #funny #mattrife #roast #ghost,😂😂😂😂😂😂 😂😂😂😂😂😂 When he pointed out the dad I though toboggan twins 😂😂😂😂😂😂 I so can't wait for your Australian tour watching you roast Aussies will be fvckn classic 😂😂😂😂😂😂😂😂 Patrick if you're seeing this.... Replyyyy!!!! 😂😂😂😂😂😂😂😂😂😂 Ahaaaaaaa @maybestaceyb absolutely!!!,115743,1385,2025-07-15T23:18:08.000Z,2025-07-15 23:18:08+00:00,True,False,304.625,324395,"comedy,standup,standupcomedy,funny,mattrife,roast,ghost",7,,0,0,98,267,117128
mattrife,DL8KFlhxbpL,Veerrryy excited to announce this new project I’m a part of @netflix 🙏🏼 Stay tuned for when it comes out! ☺️☺️ #netflix #thealtruists #sambankmanfried #crypto #ftx,Can't wait to see him shine 😍 Can't wait to see him shine 😍 Congratulations @mattrife and cheers to your continued success!! ✨🎭🥂 👏 See you soon at the Ivy 😉better be there ! You guys make a beautiful couple and deserve true love and happiness!! ❤️❤️ 🙌,-1,552,2025-07-10T20:02:36.000Z,2025-07-10 20:02:36+00:00,False,True,0.0,0,"netflix,thealtruists,sambankmanfried,crypto,ftx",5,netflix,1,0,163,251,551
mattrife,DL00cVzgKfd,He shouldn’t have been there 🤦🏻‍♂️😂 I’m gonna be a great dad 😂 #comedy #funny #mattrife #standup #standupcomedy #parenting #roast #crowdwork,"The two girls one cup got me 😂😂 The two girls one cup got me 😂😂 😂😂😂😂😂😂😂 Im 13 and in eighth grade whats the issue 😂😂🙌 As a Washington capitals fan, I appreciate the south Carolina stingrays jersey @ames.emer613 this one’s good Is all of the shows 18+? Too Funny 😂😂😂😂",468717,4496,2025-07-07T23:43:24.000Z,2025-07-07 23:43:24+00:00,True,False,900.666,335174,"comedy,funny,mattrife,standup,standupcomedy,parenting,roast,crowdwork",8,,0,0,140,266,473213
mattrife,DLlYxsdgmZK,A very suspicious individual 😂 Adolf Hernandez😂🇲🇽🇩🇪 🇨🇦🏀 #comedy #standup #standupcomedy #funny #mattrife #mexican #basketball #roast #canada,"😂😂😂😂😂😂😂😂 😂 Adolf Hernandez haha, cool, o deberia decir ICE? 😂😂😂😂 @drew0726 Adolf Hernandez😂",278954,1563,2025-07-01T23:53:18.000Z,2025-07-01 23:53:18+00:00,True,False,208.625,251486,"comedy,standup,standupcomedy,funny,mattrife,mexican,basketball,roast,canada",9,,0,0,140,91,280517
mattrife,DLas6cNRWzq,"Thank you Birmingham, Alabama! For letting me be the very first performer at the new Coca Cola Amphitheater! What a wild night 😂 🤦🏻‍♂️🍻 #comedy #mattrife #standupcomedy #alabama #birmingham",See…. Another puppy… can you donate these free dogs you get handed to you. 😜 See…. Another puppy… can you donate these free dogs you get handed to you. 😜 I didn’t discover you until after this show. Come back to BHAM Baby. PS - I’m 76. Lololol Ммм!)) Какой милый 🔥 I love your smile in this pic🧡🧡 미쳐따진짜❤️ 🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️ Que wn más hermoso 😍 How many dogs do you own?,129612,709,2025-06-27T20:12:44.000Z,2025-06-27 20:12:44+00:00,False,True,0.0,0,"comedy,mattrife,standupcomedy,alabama,birmingham",5,,0,0,189,366,130321
mattrife,DLTOyC8AI1C,"Charleston, SC was a fkn blast! I love yall! 🙏🏼❤️ #comedy #standup #standupcomedy #funny #mattrife #charleston",Ok! Done for the day w/you and these puppies. Ok! Done for the day w/you and these puppies. Awww that puppy loves you.❤️❤️ You should let me tattoo you when you come to Grand Rapids next month 😏 I want that Elvis shirt! So cute 🥹😍 @mattrife your amazing! Longtime ago I laughed so hard. Thank you! Boyfriend Material 😍 ! So cute. I'm a dog lover as well 🥰,140681,946,2025-06-24T22:34:46.000Z,2025-06-24 22:34:46+00:00,False,True,0.0,0,"comedy,standup,standupcomedy,funny,mattrife,charleston",6,,0,0,110,355,141627
mattrife,DLJHopLAc2R,Money well spent 😌🥰😂♿️ #comedy #standup #standupcomedy #funny #mattrife #roast #wheelchair,🔥🔥🔥🔥🔥You Rock ..insane in a great way ..creed lol I can definitely take you higher than high 😇 🔥🔥🔥🔥🔥You Rock ..insane in a great way ..creed lol I can definitely take you higher than high 😇 You are such a sweetheart @mattrife 💕 I smiled laughed dribbled cried all through this video 😂😂😂I love @mattrife JFC!!! 💀 😂😂😂😂😂😂 Hes like girl i know 😂😂😂😂 Bro your gods gift 👏 Lmao 😂😂😂 🤦‍♀️,332606,2958,2025-06-21T00:38:44.000Z,2025-06-21 00:38:44+00:00,True,False,238.083,234794,"comedy,standup,standupcomedy,funny,mattrife,roast,wheelchair",7,,0,0,90,379,335564
mattrife,DLD2tQlyeSu,"I wanted to take a huge risk, doing something that hasn’t been done at this level on such a huge platform, and I’m very proud of how it came out! If you haven’t watched LUCID on @netflixisajoke, go enjoy 🥰 I had no way of knowing how much fun we were actually gonna have, but the great people of Charlotte were the perfect disaster 😆🫶🏻 Would be SO fkn cool to even be nominated for an Emmy🤷🏻‍♂️ But at the end of the day, millions of people enjoyed it, and that’s all that matters. #MattRife #Emmy #comedy #netflix","Just watched it, sooo funny 😂😂 Love from Sweden 🇸🇪 Just watched it, sooo funny 😂😂 Love from Sweden 🇸🇪 Loved it! Just watched & thought it was amazing. I really do love the crowd work. I'm hopefully going to see you in Boston in Dec. I'm certainly looking forward to it! North Carolina on the map❤️❤️ Just watched this and SO good!! I smoke and I have intense lucid dreams almost every night. I remember it all in full detail. I can feel things, smell things, travel all over and swim in tropics. I live a whole other life in my sleep. Yes wet dreams are real and awesome. I got stories. 😂 But…..Bet your ass the Nightmares are on a whole other horrific level, that can mess with me for days. This was so so good! Im going through some dark times personally and haven’t laughed in months. I laughed the whole time watching!",-1,512,2025-06-18T23:15:47.000Z,2025-06-18 23:15:47+00:00,False,False,0.0,0,"MattRife,Emmy,comedy,netflix",4,netflixisajoke,1,0,514,822,511
mattrife,DLBcq-Bg_Az,Sometimes stereotypes are funny 😌😂😂💪🏾 RELAX #comedy #standup #standupcomedy #funny #mattrife #crowdwork #black #stereotypes,😂😂 😂😂 😂😂😂😂 👏👏👏😂😂 You son of a gun what the fuck do u mean? R u making fun of black people 😂😂😂😂😂😂 😂😂😂 😮😂 @nadav_yafe,1152676,4648,2025-06-18T00:55:50.000Z,2025-06-18 00:55:50+00:00,True,False,91.382,5765422,"comedy,standup,standupcomedy,funny,mattrife,crowdwork,black,stereotypes",8,,0,0,123,115,1157324
mattrife,DK5WBD8hVg5,"IOWA! You never disappoint 🙂‍↔️ i love you i love you! Thank you for being a consistently fun audience, year after year, bigger and bigger venues 🥹❤️","Oh my lord that one there is adorable. How do you do it I’d want to keep them all🧡 Oh my lord that one there is adorable. How do you do it I’d want to keep them all🧡 ❤️❤️👿 👿 🔥 🤩 ❤️ 💋 ❤️ ❤️ 🔥❤️🔥 Stop, that last picture!!! That puppy is adorable!!! 😍😍😍 I love you and pics you share of you and pups !! 😊❤️ pls die Yeah just found out we belong to a club no one should ever have to @mattrife there's a fake account pretending to be you, that instagram wont remove, Mattr_ife987 just fyi",150333,703,2025-06-14T21:17:44.000Z,2025-06-14 21:17:44+00:00,False,True,0.0,0,,0,,0,0,149,483,151036
mattrife,DK0YUM_AZrX,OMAHA! OMAHA! *extremely Peyton Manning voice* Thank you for an incredible sold out show! I love you guys! 🥰 #MattRife #Omaha,"❤️❤️❤️🔥🔥🔥🔥🔥😈😈😈😈😈😈 ❤️❤️❤️🔥🔥🔥🔥🔥😈😈😈😈😈😈 Yeah, what happened to this show?How come you never post anything from here ❤️😊 See you soon at the Ivy 😉better be there ! You said women have to be ugly to have male friends. Well I sleep with all my man friends since I was 21. So what do you say to that? Do you venture into businesses? Specifically addiction and recovery? If so dm me. Not a scam, just a normal guy trying to make a big difference",-1,343,2025-06-12T23:01:37.000Z,2025-06-12 23:01:37+00:00,False,True,0.0,0,"MattRife,Omaha",2,,0,0,125,436,342
mattrife,DKx6MOYgH5I,Where did they go?! 😂😂♿️ #comedy #standup #standupcomedy #funny #mattrife #crowdwork #wheelchair #handicap #saltlakecity,😂😂😂😂😂😂😂😂😂😂😂😂😂 😂😂😂😂😂😂😂😂😂😂😂😂😂 Fear and loathing in Las Vegas 😂😂😂😂😂 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 😂😂😂😂😂😂😂😂😂😂 😂😂😂😂😂😂 😂😂😂😂 *cheers in fetynal* who’s writing ✍️ these subs 💀,305057,1755,2025-06-12T00:02:44.000Z,2025-06-12 00:02:44+00:00,True,False,149.441,257576,"comedy,standup,standupcomedy,funny,mattrife,crowdwork,wheelchair,handicap,saltlakecity",9,,0,0,120,148,306812
mattrife,DKselR0h9VT,SALT LAKE CITY!! I love y’all so much! These outdoor shows are just the most awesome times 🙌🏼 HAS ANYONE SEEN JAMES?! 👀❄️😂😂😂,"you're so cute, i melt ❤️💕💕💕🥹🥹🥹❤️❤️❤️ you're so cute, i melt ❤️💕💕💕🥹🥹🥹❤️❤️❤️ @kimirg I’m sad we didn’t go. I love your tattoos 😍 😍😍🔥🔥😍😍🔥 😊❤️ @mrsferglicious90 same!",-1,614,2025-06-09T21:22:27.000Z,2025-06-09 21:22:27+00:00,False,True,0.0,0,,0,,0,0,124,163,613
